ID,age,gender,education,IUIPC,data,device,recipient,likert,Male,wearable,VUR,appserver,IUIPCmean,risk,medium
1180,25, Female, Somecollege,56," where you are currently going (by observing maps, etc.)", cubetastic3000, friends,5,0,1,1,0,5.6,physical,behavior
1180,25, Female, Somecollege,56, what products you buy, cubetastic3000, friends,5,0,1,1,0,5.6,image,behavior
1346,30, Female, Somecollege,62,vibration, smartphone, noone,2,0,0,0,0,6.2,,
1346,30, Female, Somecollege,62,unmuted a call, smartphone, noone,3,0,0,0,0,6.2,,
1346,30, Female, Somecollege,62, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, public,5,0,1,1,0,6.2,medical,biometric
1346,30, Female, Somecollege,62," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, work,4,0,1,0,0,6.2,image,audio
1346,30, Female, Somecollege,62, recorded you talking to yourself (making voice notes), cubetastic3000, appserver,3,0,1,0,1,6.2,image,audio
1346,30, Female, Somecollege,62, a photo of you off-guard, cubetastic3000, friends,5,0,1,1,0,6.2,image,photo
1346,30, Female, Somecollege,62, videos of you (with an inward-facing camera) at home, cubetastic3000, work,5,0,1,1,0,6.2,image,video
2374,29, Male, Graduate,46,unmuted a call, smartphone, noone,4,1,0,0,0,4.6,,
2374,29, Male, Graduate,46,sent premium texts or calls, smartphone, noone,3,1,0,0,0,4.6,,
2374,29, Male, Graduate,46, when and how much you have sex, cubetastic3000, friends,3,1,1,0,0,4.6,medical,behavior
2374,29, Male, Graduate,46, recorded you talking to yourself (making voice notes), cubetastic3000, public,4,1,1,0,0,4.6,image,audio
2374,29, Male, Graduate,46, photos of you (with an inward-facing camera) at home, cubetastic3000, work,3,1,1,0,0,4.6,image,photo
2374,29, Male, Graduate,46, a photo of you off-guard, cubetastic3000, appserver,2,1,1,0,1,4.6,image,photo
2374,29, Male, Graduate,46, a video of you off-guard, cubetastic3000, public,4,1,1,0,0,4.6,image,video
2374,29, Male, Graduate,46, what products you buy, cubetastic3000, appserver,3,1,1,0,1,4.6,image,behavior
855,33, Female, Bachelors,70,connected to a bluetooth device, smartphone, noone,4,0,0,0,0,7,,
855,33, Female, Bachelors,70,unmuted a call, smartphone, noone,5,0,0,1,0,7,,
855,33, Female, Bachelors,70, your gender, cubetastic3000, work,5,0,1,1,0,7,medical,demographic
855,33, Female, Bachelors,70, recorded your work conversations, cubetastic3000, friends,5,0,1,1,0,7,relationships,audio
855,33, Female, Bachelors,70, a video of you unclothed, cubetastic3000, friends,5,0,1,1,0,7,image,video
855,33, Female, Bachelors,70, a video of you entering in your PIN at an ATM, cubetastic3000, work,5,0,1,1,0,7,financial,video
855,33, Female, Bachelors,70, where you are (like a GPS), cubetastic3000, appserver,5,0,1,1,1,7,physical,behavior
855,33, Female, Bachelors,70, how much you use your phone, cubetastic3000, work,5,0,1,1,0,7,image,behavior
76,27, Male, Somecollege,69,unmuted a call, smartphone, noone,4,1,0,0,0,6.9,,
76,27, Male, Somecollege,69,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.9,,
76,27, Male, Somecollege,69," when you were lying, nervous, or stressed", cubetastic3000, friends,5,1,1,1,0,6.9,medical,biometric
76,27, Male, Somecollege,69," when, how much, and what you are eating", cubetastic3000, public,5,1,1,1,0,6.9,medical,behavior
76,27, Male, Somecollege,69, shared videos you downloaded on the internet saved on your device, cubetastic3000, appserver,5,1,1,1,1,6.9,image,video
76,27, Male, Somecollege,69, a video of you unclothed, cubetastic3000, work,5,1,1,1,0,6.9,image,video
76,27, Male, Somecollege,69, your username for websites, cubetastic3000, friends,5,1,1,1,0,6.9,financial,demographic
76,27, Male, Somecollege,69, your username and password for websites, cubetastic3000, friends,5,1,1,1,0,6.9,financial,demographic
476,24, None, Somecollege,47,vibration, smartphone, noone,1,0,0,0,0,4.7,,
476,24, None, Somecollege,47,sent premium texts or calls, smartphone, noone,5,0,0,1,0,4.7,,
476,24, None, Somecollege,47, your fingerprint somehow, cubetastic3000, work,1,0,1,0,0,4.7,medical,biometric
476,24, None, Somecollege,47, photos of people (with an outward-facing camera) at random, cubetastic3000, public,1,0,1,0,0,4.7,relationships,photo
476,24, None, Somecollege,47, a photo of you intoxicated, cubetastic3000, public,5,0,1,1,0,4.7,image,photo
476,24, None, Somecollege,47, a video of you intoxicated, cubetastic3000, appserver,5,0,1,1,1,4.7,image,video
476,24, None, Somecollege,47, a video of you entering in a digital passcode to a locked door, cubetastic3000, work,5,0,1,1,0,4.7,physical,video
476,24, None, Somecollege,47, how much you use your phone, cubetastic3000, appserver,5,0,1,1,1,4.7,image,behavior
433,25, Male, Bachelors,58,vibration, smartphone, noone,3,1,0,0,0,5.8,,
433,25, Male, Bachelors,58,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,5.8,,
433,25, Male, Bachelors,58, the language you were speaking, cubetastic3000, public,5,1,1,1,0,5.8,image,demographic
433,25, Male, Bachelors,58, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, friends,5,1,1,1,0,5.8,medical,biometric
433,25, Male, Bachelors,58, how close you are to other people you interact with, cubetastic3000, appserver,4,1,1,0,1,5.8,relationships,behavior
433,25, Male, Bachelors,58, shared photos you downloaded from the internet saved on your device, cubetastic3000, work,5,1,1,1,0,5.8,image,photo
433,25, Male, Bachelors,58, shared videos others sent you saved on your device, cubetastic3000, friends,5,1,1,1,0,5.8,relationships,video
433,25, Male, Bachelors,58, your credit card information, cubetastic3000, public,5,1,1,1,0,5.8,financial,demographic
2090,24, Male, Bachelors,53,vibration, smartphone, noone,4,1,0,0,0,5.3,,
2090,24, Male, Bachelors,53,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,5.3,,
2090,24, Male, Bachelors,53, your heart rate, cubetastic3000, friends,4,1,1,0,0,5.3,medical,biometric
2090,24, Male, Bachelors,53, recorded your phone conversations, cubetastic3000, appserver,5,1,1,1,1,5.3,relationships,audio
2090,24, Male, Bachelors,53, a photo of you intoxicated, cubetastic3000, friends,5,1,1,1,0,5.3,image,photo
2090,24, Male, Bachelors,53, your social security number, cubetastic3000, friends,5,1,1,1,0,5.3,financial,demographic
2090,24, Male, Bachelors,53, your username and password for websites, cubetastic3000, public,5,1,1,1,0,5.3,financial,demographic
611,19, Male, Highschool,65,connected to a bluetooth device, smartphone, noone,2,1,0,0,0,6.5,,
611,19, Male, Highschool,65,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,6.5,,
611,19, Male, Highschool,65," when you were lying, nervous, or stressed", cubetastic3000, public,5,1,1,1,0,6.5,medical,biometric
611,19, Male, Highschool,65, recorded your work conversations, cubetastic3000, appserver,5,1,1,1,1,6.5,relationships,audio
611,19, Male, Highschool,65, shared photos you which are already on your device, cubetastic3000, public,5,1,1,1,0,6.5,image,photo
611,19, Male, Highschool,65, a video of you unclothed, cubetastic3000, friends,5,1,1,1,0,6.5,image,video
611,19, Male, Highschool,65, your username for websites, cubetastic3000, appserver,5,1,1,1,1,6.5,financial,demographic
1770,39, Female, Highschool,70,vibration, smartphone, noone,4,0,0,0,0,7,,
1770,39, Female, Highschool,70,connected to a bluetooth device, smartphone, noone,4,0,0,0,0,7,,
1770,39, Female, Highschool,70, your age, cubetastic3000, public,5,0,1,1,0,7,medical,demographic
1770,39, Female, Highschool,70, when you are busy or interruptible, cubetastic3000, work,5,0,1,1,0,7,image,behavior
1770,39, Female, Highschool,70, shared photos others sent to you saved on your device, cubetastic3000, appserver,5,0,1,1,1,7,relationships,photo
1770,39, Female, Highschool,70, a photo of you off-guard, cubetastic3000, appserver,5,0,1,1,1,7,image,photo
1770,39, Female, Highschool,70, a picture of your signature, cubetastic3000, work,5,0,1,1,0,7,financial,photo
1770,39, Female, Highschool,70, what products you buy, cubetastic3000, work,5,0,1,1,0,7,image,behavior
118,26, Male, Masters,66,connected to a bluetooth device, smartphone, noone,2,1,0,0,0,6.6,,
118,26, Male, Masters,66,unmuted a call, smartphone, noone,4,1,0,0,0,6.6,,
118,26, Male, Masters,66, your fingerprint somehow, cubetastic3000, public,5,1,1,1,0,6.6,medical,biometric
118,26, Male, Masters,66, when and how much you have sex, cubetastic3000, friends,5,1,1,1,0,6.6,medical,behavior
118,26, Male, Masters,66, how close you are to other people you interact with, cubetastic3000, public,5,1,1,1,0,6.6,relationships,behavior
118,26, Male, Masters,66, photos at work (with an outward-facing camera), cubetastic3000, appserver,5,1,1,1,1,6.6,relationships,photo
118,26, Male, Masters,66, what medication you take, cubetastic3000, public,5,1,1,1,0,6.6,medical,behavior
118,26, Male, Masters,66, your username and password for websites, cubetastic3000, friends,5,1,1,1,0,6.6,financial,demographic
716,20, Male, Somecollege,45,connected to a bluetooth device, smartphone, noone,1,1,0,0,0,4.5,,
716,20, Male, Somecollege,45,unmuted a call, smartphone, noone,3,1,0,0,0,4.5,,
716,20, Male, Somecollege,45, your age, cubetastic3000, appserver,1,1,1,0,1,4.5,medical,demographic
716,20, Male, Somecollege,45, the language you were speaking, cubetastic3000, appserver,1,1,1,0,1,4.5,image,demographic
716,20, Male, Somecollege,45, videos of you (with an inward-facing camera) at random, cubetastic3000, friends,3,1,1,0,0,4.5,image,video
716,20, Male, Somecollege,45, an incriminating video of you doing something embarrassing, cubetastic3000, public,4,1,1,0,0,4.5,image,video
716,20, Male, Somecollege,45, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,3,1,1,0,0,4.5,physical,demographic
716,20, Male, Somecollege,45, your username and password for websites, cubetastic3000, work,4,1,1,0,0,4.5,financial,demographic
505,52, None, Somecollege,68,connected to a bluetooth device, smartphone, noone,5,0,0,1,0,6.8,,
505,52, None, Somecollege,68,unmuted a call, smartphone, noone,5,0,0,1,0,6.8,,
505,52, None, Somecollege,68, your age, cubetastic3000, public,3,0,1,0,0,6.8,medical,demographic
505,52, None, Somecollege,68, who you were spending time with, cubetastic3000, public,4,0,1,0,0,6.8,relationships,behavior
505,52, None, Somecollege,68, who you were spending time with, cubetastic3000, appserver,4,0,1,0,1,6.8,relationships,behavior
505,52, None, Somecollege,68, a video of you entering in your PIN at an ATM, cubetastic3000, work,4,0,1,0,0,6.8,financial,video
505,52, None, Somecollege,68, your credit card information, cubetastic3000, work,5,0,1,1,0,6.8,financial,demographic
505,52, None, Somecollege,68, how much money you have, cubetastic3000, appserver,5,0,1,1,1,6.8,financial,demographic
368,23, Male, Somecollege,55,unmuted a call, smartphone, noone,5,1,0,1,0,5.5,,
368,23, Male, Somecollege,55,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.5,,
368,23, Male, Somecollege,55, your fingerprint somehow, cubetastic3000, public,4,1,1,0,0,5.5,medical,biometric
368,23, Male, Somecollege,55, photos of you (with an inward-facing camera) at random, cubetastic3000, public,3,1,1,0,0,5.5,image,photo
368,23, Male, Somecollege,55, a video of you off-guard, cubetastic3000, appserver,5,1,1,1,1,5.5,image,video
368,23, Male, Somecollege,55, a video of you entering in a digital passcode to a locked door, cubetastic3000, public,4,1,1,0,0,5.5,physical,video
368,23, Male, Somecollege,55, how much debt you have, cubetastic3000, friends,3,1,1,0,0,5.5,financial,demographic
1450,21, Female, Bachelors,55,unmuted a call, smartphone, noone,3,0,0,0,0,5.5,,
1450,21, Female, Bachelors,55,took screenshots while using other apps, smartphone, noone,4,0,0,0,0,5.5,,
1450,21, Female, Bachelors,55, your age, cubetastic3000, appserver,1,0,1,0,1,5.5,medical,demographic
1450,21, Female, Bachelors,55, when and how well you are sleeping, cubetastic3000, public,2,0,1,0,0,5.5,medical,biometric
1450,21, Female, Bachelors,55, when you are sick or healthy, cubetastic3000, friends,3,0,1,0,0,5.5,medical,biometric
1450,21, Female, Bachelors,55, photos of you (with an inward-facing camera) at random, cubetastic3000, friends,4,0,1,0,0,5.5,image,photo
1450,21, Female, Bachelors,55, shared videos others sent you saved on your device, cubetastic3000, friends,4,0,1,0,0,5.5,relationships,video
1450,21, Female, Bachelors,55, how much debt you have, cubetastic3000, appserver,2,0,1,0,1,5.5,financial,demographic
715,20, Female, Somecollege,56,unmuted a call, smartphone, noone,5,0,0,1,0,5.6,,
715,20, Female, Somecollege,56,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.6,,
715,20, Female, Somecollege,56, when and how well you are sleeping, cubetastic3000, public,5,0,1,1,0,5.6,medical,biometric
715,20, Female, Somecollege,56," when, how much, and what you are eating", cubetastic3000, appserver,4,0,1,0,1,5.6,medical,behavior
715,20, Female, Somecollege,56, a video of you entering in your PIN at an ATM, cubetastic3000, public,5,0,1,1,0,5.6,financial,video
715,20, Female, Somecollege,56, how much you use your computer, cubetastic3000, public,4,0,1,0,0,5.6,image,behavior
715,20, Female, Somecollege,56, your credit card information, cubetastic3000, work,5,0,1,1,0,5.6,financial,demographic
715,20, Female, Somecollege,56, your credit card information, cubetastic3000, appserver,5,0,1,1,1,5.6,financial,demographic
1041,30, Male, Somecollege,58,vibration, smartphone, noone,3,1,0,0,0,5.8,,
1041,30, Male, Somecollege,58,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.8,,
1041,30, Male, Somecollege,58," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, work,5,1,1,1,0,5.8,medical,behavior
1041,30, Male, Somecollege,58," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, public,5,1,1,1,0,5.8,medical,behavior
1041,30, Male, Somecollege,58, videos at work (with an outward-facing camera), cubetastic3000, friends,5,1,1,1,0,5.8,relationships,video
1041,30, Male, Somecollege,58, a video of you entering in a digital passcode to a locked door, cubetastic3000, appserver,5,1,1,1,1,5.8,physical,video
1041,30, Male, Somecollege,58, where you are (like a GPS), cubetastic3000, work,5,1,1,1,0,5.8,physical,behavior
1041,30, Male, Somecollege,58, how much debt you have, cubetastic3000, appserver,5,1,1,1,1,5.8,financial,demographic
1863,31, Male, Highschool,64,vibration, smartphone, noone,4,1,0,0,0,6.4,,
1863,31, Male, Highschool,64,unmuted a call, smartphone, noone,5,1,0,1,0,6.4,,
1863,31, Male, Highschool,64, who you were spending time with, cubetastic3000, public,5,1,1,1,0,6.4,relationships,behavior
1863,31, Male, Highschool,64, copied and uploaded audio recordings you made on your device, cubetastic3000, appserver,4,1,1,0,1,6.4,image,audio
1863,31, Male, Highschool,64, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,5,1,1,1,0,6.4,physical,demographic
1863,31, Male, Highschool,64, what products you buy, cubetastic3000, public,5,1,1,1,0,6.4,image,behavior
1863,31, Male, Highschool,64, your address, cubetastic3000, public,5,1,1,1,0,6.4,physical,demographic
963,29, Female, Bachelors,54,unmuted a call, smartphone, noone,5,0,0,1,0,5.4,,
963,29, Female, Bachelors,54,sent premium texts or calls, smartphone, noone,4,0,0,0,0,5.4,,
963,29, Female, Bachelors,54, your age, cubetastic3000, work,3,0,1,0,0,5.4,medical,demographic
963,29, Female, Bachelors,54, the language you were speaking, cubetastic3000, work,3,0,1,0,0,5.4,image,demographic
963,29, Female, Bachelors,54, copied and uploaded music from your device, cubetastic3000, work,2,0,1,0,0,5.4,image,audio
963,29, Female, Bachelors,54, photos of you (with an inward-facing camera) at random, cubetastic3000, public,5,0,1,1,0,5.4,image,photo
963,29, Female, Bachelors,54, videos of you (with an inward-facing camera) at random, cubetastic3000, work,5,0,1,1,0,5.4,image,video
193,31, Male, Bachelors,70,vibration, smartphone, noone,1,1,0,0,0,7,,
193,31, Male, Bachelors,70,sent premium texts or calls, smartphone, noone,5,1,0,1,0,7,,
193,31, Male, Bachelors,70," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, appserver,4,1,1,0,1,7,image,audio
193,31, Male, Bachelors,70, a photo of you off-guard, cubetastic3000, work,5,1,1,1,0,7,image,photo
193,31, Male, Bachelors,70, a video of you unclothed, cubetastic3000, friends,5,1,1,1,0,7,image,video
193,31, Male, Bachelors,70, how much you use your phone, cubetastic3000, work,5,1,1,1,0,7,image,behavior
193,31, Male, Bachelors,70, your name, cubetastic3000, work,5,1,1,1,0,7,financial,demographic
193,31, Male, Bachelors,70, your bank account information, cubetastic3000, friends,5,1,1,1,0,7,financial,demographic
2351,23, Female, Somecollege,50,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,5,,
2351,23, Female, Somecollege,50,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5,,
2351,23, Female, Somecollege,50, who you were spending time with, cubetastic3000, friends,5,0,1,1,0,5,relationships,behavior
2351,23, Female, Somecollege,50, how close you are to other people you interact with, cubetastic3000, public,5,0,1,1,0,5,relationships,behavior
2351,23, Female, Somecollege,50, when you were happy or having fun, cubetastic3000, friends,5,0,1,1,0,5,medical,biometric
2351,23, Female, Somecollege,50, recorded your work conversations, cubetastic3000, public,5,0,1,1,0,5,relationships,audio
2351,23, Female, Somecollege,50, videos of you (with an inward-facing camera) at random, cubetastic3000, public,5,0,1,1,0,5,image,video
2351,23, Female, Somecollege,50, your bank account information, cubetastic3000, appserver,5,0,1,1,1,5,financial,demographic
1067,22, Male, Somecollege,54,connected to a bluetooth device, smartphone, noone,2,1,0,0,0,5.4,,
1067,22, Male, Somecollege,54,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,5.4,,
1067,22, Male, Somecollege,54, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, appserver,4,1,1,0,1,5.4,medical,biometric
1067,22, Male, Somecollege,54, when you are sick or healthy, cubetastic3000, work,4,1,1,0,0,5.4,medical,biometric
1067,22, Male, Somecollege,54, a photo of you off-guard, cubetastic3000, public,5,1,1,1,0,5.4,image,photo
1067,22, Male, Somecollege,54, videos of people (with an outward-facing camera) at random, cubetastic3000, friends,4,1,1,0,0,5.4,relationships,video
1067,22, Male, Somecollege,54, a video of you entering in your PIN at an ATM, cubetastic3000, friends,5,1,1,1,0,5.4,financial,video
1067,22, Male, Somecollege,54, how much debt you have, cubetastic3000, work,5,1,1,1,0,5.4,financial,demographic
238,32, Female, Somecollege,70,vibration, smartphone, noone,3,0,0,0,0,7,,
238,32, Female, Somecollege,70,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,7,,
238,32, Female, Somecollege,70, when and how much you have sex, cubetastic3000, work,5,0,1,1,0,7,medical,behavior
238,32, Female, Somecollege,70, when you are sick or healthy, cubetastic3000, appserver,5,0,1,1,1,7,medical,biometric
238,32, Female, Somecollege,70, when you are busy or interruptible, cubetastic3000, public,5,0,1,1,0,7,image,behavior
238,32, Female, Somecollege,70, photos of you (with an inward-facing camera) at home, cubetastic3000, friends,5,0,1,1,0,7,image,photo
238,32, Female, Somecollege,70, photos at work (with an outward-facing camera), cubetastic3000, appserver,5,0,1,1,1,7,relationships,photo
238,32, Female, Somecollege,70, where you are (like a GPS), cubetastic3000, public,5,0,1,1,0,7,physical,behavior
1125,28, Female, Somehighsch,64,vibration, smartphone, noone,1,0,0,0,0,6.4,,
1125,28, Female, Somehighsch,64,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.4,,
1125,28, Female, Somehighsch,64, copied and uploaded audio recordings you made on your device, cubetastic3000, friends,5,0,1,1,0,6.4,image,audio
1125,28, Female, Somehighsch,64, shared photos you which are already on your device, cubetastic3000, public,5,0,1,1,0,6.4,image,photo
1125,28, Female, Somehighsch,64, shared photos others sent to you saved on your device, cubetastic3000, work,5,0,1,1,0,6.4,relationships,photo
1125,28, Female, Somehighsch,64, a video of you off-guard, cubetastic3000, appserver,4,0,1,0,1,6.4,image,video
1125,28, Female, Somehighsch,64, what products you buy, cubetastic3000, friends,3,0,1,0,0,6.4,image,behavior
1125,28, Female, Somehighsch,64, your address, cubetastic3000, work,5,0,1,1,0,6.4,physical,demographic
1246,39, Female, Graduate,58,unmuted a call, smartphone, noone,5,0,0,1,0,5.8,,
1246,39, Female, Graduate,58,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.8,,
1246,39, Female, Graduate,58, copied and uploaded audio recordings you made on your device, cubetastic3000, friends,4,0,1,0,0,5.8,image,audio
1246,39, Female, Graduate,58, recorded your work conversations, cubetastic3000, friends,5,0,1,1,0,5.8,relationships,audio
1246,39, Female, Graduate,58, shared videos you which are already on your device, cubetastic3000, appserver,2,0,1,0,1,5.8,image,video
1246,39, Female, Graduate,58, an incriminating video of you doing something embarrassing, cubetastic3000, friends,5,0,1,1,0,5.8,image,video
1246,39, Female, Graduate,58," where you are currently going (by observing maps, etc.)", cubetastic3000, appserver,2,0,1,0,1,5.8,physical,behavior
1246,39, Female, Graduate,58, your username for websites, cubetastic3000, appserver,1,0,1,0,1,5.8,financial,demographic
2305,43, Female, Graduate,62,vibration, smartphone, noone,4,0,0,0,0,6.2,,
2305,43, Female, Graduate,62,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,6.2,,
2305,43, Female, Graduate,62," when, how much, and what you are eating", cubetastic3000, work,5,0,1,1,0,6.2,medical,behavior
2305,43, Female, Graduate,62, when you were happy or having fun, cubetastic3000, friends,5,0,1,1,0,6.2,medical,biometric
2305,43, Female, Graduate,62, when you were happy or having fun, cubetastic3000, public,4,0,1,0,0,6.2,medical,biometric
2305,43, Female, Graduate,62, recorded your phone conversations, cubetastic3000, appserver,5,0,1,1,1,6.2,relationships,audio
2305,43, Female, Graduate,62, shared videos you which are already on your device, cubetastic3000, public,5,0,1,1,0,6.2,image,video
2305,43, Female, Graduate,62, a picture of your signature, cubetastic3000, friends,5,0,1,1,0,6.2,financial,photo
1780,26, Male, Bachelors,70,vibration, smartphone, noone,5,1,0,1,0,7,,
1780,26, Male, Bachelors,70,unmuted a call, smartphone, noone,5,1,0,1,0,7,,
1780,26, Male, Bachelors,70, your fingerprint somehow, cubetastic3000, public,5,1,1,1,0,7,medical,biometric
1780,26, Male, Bachelors,70, when you are busy or interruptible, cubetastic3000, friends,5,1,1,1,0,7,image,behavior
1780,26, Male, Bachelors,70, videos of you (with an inward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,7,image,video
1780,26, Male, Bachelors,70, videos at work (with an outward-facing camera), cubetastic3000, appserver,5,1,1,1,1,7,relationships,video
1780,26, Male, Bachelors,70, a video of you off-guard, cubetastic3000, appserver,5,1,1,1,1,7,image,video
1780,26, Male, Bachelors,70, where you are (like a GPS), cubetastic3000, public,5,1,1,1,0,7,physical,behavior
540,25, Male, Masters,57,vibration, smartphone, noone,3,1,0,0,0,5.7,,
540,25, Male, Masters,57,unmuted a call, smartphone, noone,5,1,0,1,0,5.7,,
540,25, Male, Masters,57," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, friends,4,1,1,0,0,5.7,medical,behavior
540,25, Male, Masters,57, copied and uploaded audio recordings you made on your device, cubetastic3000, friends,5,1,1,1,0,5.7,image,audio
540,25, Male, Masters,57, photos of people (with an outward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,5.7,relationships,photo
540,25, Male, Masters,57, a photo of you off-guard, cubetastic3000, work,5,1,1,1,0,5.7,image,photo
540,25, Male, Masters,57, videos of people (with an outward-facing camera) at random, cubetastic3000, public,5,1,1,1,0,5.7,relationships,video
540,25, Male, Masters,57, a video of you off-guard, cubetastic3000, appserver,4,1,1,0,1,5.7,image,video
1078,35, Male, Bachelors,55,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,5.5,,
1078,35, Male, Bachelors,55,unmuted a call, smartphone, noone,5,1,0,1,0,5.5,,
1078,35, Male, Bachelors,55, the language you were speaking, cubetastic3000, appserver,2,1,1,0,1,5.5,image,demographic
1078,35, Male, Bachelors,55, how close you are to other people you interact with, cubetastic3000, work,4,1,1,0,0,5.5,relationships,behavior
1078,35, Male, Bachelors,55, shared videos you downloaded on the internet saved on your device, cubetastic3000, friends,5,1,1,1,0,5.5,image,video
1078,35, Male, Bachelors,55, how much you use your phone, cubetastic3000, friends,5,1,1,1,0,5.5,image,behavior
1078,35, Male, Bachelors,55, how much you use your phone, cubetastic3000, work,5,1,1,1,0,5.5,image,behavior
1078,35, Male, Bachelors,55, your bank account information, cubetastic3000, work,5,1,1,1,0,5.5,financial,demographic
610,26, Male, Bachelors,60,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,6,,
610,26, Male, Bachelors,60,unmuted a call, smartphone, noone,5,1,0,1,0,6,,
610,26, Male, Bachelors,60, copied and uploaded music from your device, cubetastic3000, friends,4,1,1,0,0,6,image,audio
610,26, Male, Bachelors,60, photos of people (with an outward-facing camera) at random, cubetastic3000, friends,5,1,1,1,0,6,relationships,photo
610,26, Male, Bachelors,60, a photo of you unclothed, cubetastic3000, work,5,1,1,1,0,6,image,photo
610,26, Male, Bachelors,60, a photo of you off-guard, cubetastic3000, appserver,5,1,1,1,1,6,image,photo
610,26, Male, Bachelors,60, shared videos you downloaded on the internet saved on your device, cubetastic3000, public,5,1,1,1,0,6,image,video
610,26, Male, Bachelors,60, what television shows you watch, cubetastic3000, appserver,2,1,1,0,1,6,image,behavior
518,30, Female, Bachelors,64,connected to a bluetooth device, smartphone, noone,2,0,0,0,0,6.4,,
518,30, Female, Bachelors,64,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.4,,
518,30, Female, Bachelors,64, who you were spending time with, cubetastic3000, friends,4,0,1,0,0,6.4,relationships,behavior
518,30, Female, Bachelors,64, how close you are to other people you interact with, cubetastic3000, work,5,0,1,1,0,6.4,relationships,behavior
518,30, Female, Bachelors,64, photos of you (with an inward-facing camera) at home, cubetastic3000, public,5,0,1,1,0,6.4,image,photo
518,30, Female, Bachelors,64, shared videos you which are already on your device, cubetastic3000, public,5,0,1,1,0,6.4,image,video
518,30, Female, Bachelors,64, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, appserver,5,0,1,1,1,6.4,physical,demographic
518,30, Female, Bachelors,64, your social security number, cubetastic3000, public,5,0,1,1,0,6.4,financial,demographic
1240,32, Male, Somecollege,60,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,6,,
1240,32, Male, Somecollege,60,unmuted a call, smartphone, noone,3,1,0,0,0,6,,
1240,32, Male, Somecollege,60, recorded the sound around you, cubetastic3000, work,5,1,1,1,0,6,image,audio
1240,32, Male, Somecollege,60, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, friends,2,1,1,0,0,6,physical,demographic
1240,32, Male, Somecollege,60, where you work somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, appserver,1,1,1,0,1,6,physical,demographic
1240,32, Male, Somecollege,60, your name, cubetastic3000, appserver,1,1,1,0,1,6,financial,demographic
1240,32, Male, Somecollege,60, your address, cubetastic3000, work,4,1,1,0,0,6,physical,demographic
1240,32, Male, Somecollege,60, your bank account information, cubetastic3000, appserver,4,1,1,0,1,6,financial,demographic
521,32, Male, Somecollege,47,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,4.7,,
521,32, Male, Somecollege,47,unmuted a call, smartphone, noone,5,1,0,1,0,4.7,,
521,32, Male, Somecollege,47, when you are sick or healthy, cubetastic3000, public,4,1,1,0,0,4.7,medical,biometric
521,32, Male, Somecollege,47, photos of people (with an outward-facing camera) at random, cubetastic3000, friends,4,1,1,0,0,4.7,relationships,photo
521,32, Male, Somecollege,47, photos at work (with an outward-facing camera), cubetastic3000, work,5,1,1,1,0,4.7,relationships,photo
521,32, Male, Somecollege,47, a photo of you unclothed, cubetastic3000, work,5,1,1,1,0,4.7,image,photo
521,32, Male, Somecollege,47, videos of you (with an inward-facing camera) at random, cubetastic3000, public,5,1,1,1,0,4.7,image,video
521,32, Male, Somecollege,47, when and how much you spend time alone, cubetastic3000, appserver,1,1,1,0,1,4.7,physical,behavior
229,29, Male, Somecollege,69,vibration, smartphone, noone,5,1,0,1,0,6.9,,
229,29, Male, Somecollege,69,unmuted a call, smartphone, noone,5,1,0,1,0,6.9,,
229,29, Male, Somecollege,69," when, how much, and what you are eating", cubetastic3000, work,5,1,1,1,0,6.9,medical,behavior
